ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT,AGE_CAR,PREDICTED_BUY
02486H90FG,60,0,1610133,2018-10-09,415.0864921193174,1
60549G58VU,55,0,436927,2018-05-19,415.0864921193174,1
67838E14YF,51,0,1373055,2019-05-30,415.0864921193174,1
67613L64RF,28,1,814022,2018-03-20,415.0864921193174,1
22148A43KQ,54,1,1393613,2019-06-30,415.0864921193174,1
70427F23RG,63,0,690260,2018-11-02,415.0864921193174,1
51139U64OJ,60,0,1916529,2018-04-16,415.0864921193174,1
89497A67RY,56,0,1407252,2018-04-26,415.0864921193174,1
18887G85BS,64,1,661561,2016-12-31,415.0864921193174,1
33194Z84NY,46,1,1504408,2018-04-07,415.0864921193174,1
17784N68UP,31,0,945035,2018-11-23,415.0864921193174,1
45856O04WJ,52,0,1102021,2017-12-04,415.0864921193174,1
79325W85WA,36,0,1448786,2018-06-24,415.0864921193174,1
86400K44TT,41,1,1990949,2019-03-30,415.0864921193174,1
35196W94AE,39,0,1528644,2018-09-14,415.0864921193174,1
13520W02HM,31,0,1030084,2017-12-28,415.0864921193174,1
38736C98KT,48,0,1115344,2016-09-15,415.0864921193174,1
91283H94GL,27,1,1305985,2018-10-10,415.0864921193174,1
55635P52JC,50,0,987184,2018-11-04,415.0864921193174,1
65415U14TP,47,1,1394544,2019-02-19,415.0864921193174,1
67253M51JC,39,0,913132,2018-11-30,415.0864921193174,1
06230N66IF,51,0,1477694,2018-06-27,415.0864921193174,1
59152H63SD,56,1,508117,2016-12-27,415.0864921193174,1
37928B16ZO,50,1,1981161,2018-07-26,415.0864921193174,1
29051R31OJ,25,0,1132674,2019-05-26,415.0864921193174,1
25315D41VP,54,0,1309918,2016-09-17,415.0864921193174,1
21109K43TW,29,1,1421444,2018-04-18,415.0864921193174,1
68504J42PG,45,0,816974,2018-06-16,415.0864921193174,1
87066T99TA,26,0,667631,2017-11-10,415.0864921193174,1
06720N53AC,51,1,1689384,2017-03-14,415.0864921193174,1
01073X91NN,26,1,1249082,2019-05-10,415.0864921193174,1
80447K01UU,30,0,1132036,2019-04-21,415.0864921193174,1
03757J84ZD,53,1,828331,2019-05-06,415.0864921193174,1
62639R34FM,34,0,932377,2018-06-17,415.0864921193174,1
59653X34YP,51,0,1841173,2018-07-19,415.0864921193174,1
04704D71YW,40,1,1326015,2018-10-01,415.0864921193174,1
68035P56KO,53,1,868889,2016-12-01,415.0864921193174,1
59824G53GX,44,0,1346697,2018-07-10,415.0864921193174,1
13766X00UO,58,1,1761407,2016-10-30,415.0864921193174,1
44365X98XP,46,0,1105033,2018-05-24,415.0864921193174,1
39941R12LB,41,1,1625262,2018-11-26,415.0864921193174,1
90988M10RN,32,1,674792,2018-04-26,415.0864921193174,1
62517N10NG,30,0,836428,2019-04-14,415.0864921193174,1
51258C81DL,37,0,841395,2019-04-15,415.0864921193174,1
45147M11GK,52,1,1248595,2018-12-22,415.0864921193174,1
07015D77SA,47,1,970137,2017-08-19,415.0864921193174,1
25925E97FN,36,0,858980,2019-01-16,415.0864921193174,1
64617H01AW,27,1,1093976,2018-02-19,415.0864921193174,1
79443T95YT,26,0,1096888,2019-04-06,415.0864921193174,1
31331Q78QW,26,1,725310,2018-06-04,415.0864921193174,1
05310H07GK,65,1,743507,2018-11-09,415.0864921193174,1
17566W72YI,37,0,1413736,2017-05-04,415.0864921193174,1
09473B21BQ,38,1,1537613,2018-06-24,415.0864921193174,1
19160F82CF,54,1,1350727,2018-11-25,415.0864921193174,1
69092Z71DQ,38,0,1466540,2017-10-21,415.0864921193174,1
33959Z55WP,64,0,370059,2018-07-08,415.0864921193174,1
00164J47FL,65,0,313558,2019-04-16,415.0864921193174,1
52830O66YE,37,1,1480270,2018-02-19,415.0864921193174,1
25269U36FH,45,1,1618561,2018-12-25,415.0864921193174,1
47711A55VY,31,0,963900,2018-09-26,415.0864921193174,1
35036V39TJ,27,0,685556,2019-03-22,415.0864921193174,1
88978A65VE,34,0,1064412,2018-05-13,415.0864921193174,1
25935I32VJ,28,0,926803,2017-08-22,415.0864921193174,1
42233G56SY,54,0,1553425,2016-10-21,415.0864921193174,1
11820M68VF,52,0,1149787,2018-10-24,415.0864921193174,1
65206O21CE,52,0,1755456,2017-10-23,415.0864921193174,1
78899D26JX,30,0,802343,2018-08-11,415.0864921193174,1
33160Y15NJ,30,1,1180355,2018-10-15,415.0864921193174,1
63519K68HF,27,0,589959,2019-04-07,415.0864921193174,1
65033S05QX,33,1,682970,2017-10-14,415.0864921193174,1
90958D94VX,25,0,549972,2018-04-09,415.0864921193174,1
54789N86UW,29,1,1014387,2018-07-23,415.0864921193174,1
66689E07NH,40,1,1216298,2019-04-30,415.0864921193174,1
17319D20QJ,54,0,1695443,2018-08-02,415.0864921193174,1
40664M31QB,28,1,1227569,2018-11-03,415.0864921193174,1
07695H42XY,51,1,1565327,2017-01-27,415.0864921193174,1
84444N13SU,51,1,1818909,2018-03-14,415.0864921193174,1
81582G51PX,46,0,1020520,2019-04-08,415.0864921193174,1
90299G83ZS,62,0,1714745,2017-04-04,415.0864921193174,1
92582Z01MJ,28,0,1105410,2016-12-12,415.0864921193174,1
13673U05UD,60,1,880447,2018-02-26,415.0864921193174,1
29316U81PY,31,1,1072913,2018-12-12,415.0864921193174,1
02789B07DZ,47,0,1278916,2019-01-26,415.0864921193174,1
90989O73AU,38,0,1410839,2018-04-11,415.0864921193174,1
78284F91AE,34,0,509359,2017-03-28,415.0864921193174,1
27639N63QN,46,1,1704357,2017-02-20,415.0864921193174,1
95451X11JN,36,0,1049506,2018-05-16,415.0864921193174,1
82323U70HD,51,0,708975,2019-06-06,415.0864921193174,1
62405E31RQ,44,0,954743,2019-01-03,415.0864921193174,1
71693B08KP,41,0,1062020,2019-01-07,415.0864921193174,1
57917M30NY,60,0,537459,2018-09-09,415.0864921193174,1
91404E86LT,38,1,1382323,2018-10-18,415.0864921193174,1
69223Z24BU,25,0,1189813,2018-11-05,415.0864921193174,1
67273U88ZK,61,1,1860017,2019-01-12,415.0864921193174,1
48407W54CG,36,1,1175979,2017-07-03,415.0864921193174,1
59852P12OB,54,1,806030,2018-02-16,415.0864921193174,1
15590Q91JC,47,1,1478903,2017-09-14,415.0864921193174,1
96883C14UD,60,1,1337539,2019-04-02,415.0864921193174,1
49062G43JN,50,0,1329074,2016-11-19,415.0864921193174,1
82516E32DF,28,0,1136533,2018-12-27,415.0864921193174,1
34031T57VU,49,0,928687,2018-10-27,415.0864921193174,1
17314G00VZ,49,0,1434682,2018-03-22,415.0864921193174,1
04328Z75NO,62,1,1526897,2018-02-28,415.0864921193174,1
16705A66ED,28,0,1194275,2019-06-21,415.0864921193174,1
39587M57XF,52,1,1803240,2018-03-31,415.0864921193174,1
07380R28DH,54,1,1405038,2017-10-26,415.0864921193174,1
49683L76GH,36,1,1381314,2016-12-31,415.0864921193174,1
86745L42QE,53,0,1684596,2019-03-22,415.0864921193174,1
62307J23UB,53,0,731378,2018-11-15,415.0864921193174,1
07950S38HG,43,1,1772256,2016-09-17,415.0864921193174,1
76766S38HR,39,1,1089446,2018-04-12,415.0864921193174,1
99790P90TX,51,1,1617581,2016-11-09,415.0864921193174,1
49812S91WH,58,1,325134,2018-09-10,415.0864921193174,1
57101D64PD,34,1,1404537,2018-06-15,415.0864921193174,1
93011H05SW,47,0,1586731,2018-05-18,415.0864921193174,1
61343B94UD,27,1,1268436,2018-02-24,415.0864921193174,1
08634H96YX,46,0,1262344,2018-01-12,415.0864921193174,1
00509S80AQ,45,1,1981891,2018-12-18,415.0864921193174,1
72048Z03MP,49,1,1245853,2018-07-01,415.0864921193174,1
93947N85VO,34,1,736579,2018-12-29,415.0864921193174,1
97400N81VC,42,1,1744982,2018-09-10,415.0864921193174,1
26468P24OE,47,0,1465034,2018-04-16,415.0864921193174,1
09616Z71CR,63,0,757937,2019-04-24,415.0864921193174,1
65103S67XP,41,1,1905447,2019-02-21,415.0864921193174,1
48835F80UG,37,0,1438774,2018-03-16,415.0864921193174,1
26192P33LD,46,0,1390908,2017-06-25,415.0864921193174,1
36767L91MC,50,0,1508886,2018-03-08,415.0864921193174,1
68840U28NG,41,1,1703353,2017-09-10,415.0864921193174,1
27190G73YN,56,1,398388,2018-06-17,415.0864921193174,1
66552X84FK,30,0,744736,2018-12-04,415.0864921193174,1
71272W60WQ,48,0,1553115,2018-01-02,415.0864921193174,1
07984C96RD,58,0,1812094,2018-03-21,415.0864921193174,1
24129E48OS,60,1,589484,2018-09-10,415.0864921193174,1
76840E82OL,25,0,840104,2018-06-09,415.0864921193174,1
41266U88TZ,49,1,1441761,2018-09-12,415.0864921193174,1
41165Z86WW,65,0,320356,2018-06-27,415.0864921193174,1
16365J10AF,43,1,1119759,2018-06-21,415.0864921193174,1
40856T63OT,53,1,1061513,2018-01-03,415.0864921193174,1
24834F24RV,44,1,1630624,2019-04-02,415.0864921193174,1
97416K72XY,52,0,1460228,2018-02-18,415.0864921193174,1
41455W36WW,45,0,1438957,2016-12-30,415.0864921193174,1
50166M96CS,44,0,1463559,2019-04-30,415.0864921193174,1
59208W03WL,64,0,785732,2018-07-26,415.0864921193174,1
84792E73FN,64,1,1094239,2016-12-17,415.0864921193174,1
76575M18DC,29,1,689338,2018-09-03,415.0864921193174,1
55366F76YB,57,1,1714938,2018-05-30,415.0864921193174,1
54689M06PQ,53,1,658325,2019-06-19,415.0864921193174,1
06530I57BM,54,1,1656288,2016-10-25,415.0864921193174,1
37829W37PC,41,1,945409,2018-03-01,415.0864921193174,1
81163T56HK,42,1,1763021,2018-10-27,415.0864921193174,1
05623M11YS,64,0,543518,2018-12-31,415.0864921193174,1
82252W94VP,41,0,1132060,2017-03-11,415.0864921193174,1
38997Z15AU,34,1,642858,2016-10-31,415.0864921193174,1
34991D65CV,29,1,798220,2017-11-18,415.0864921193174,1
73093T46EO,27,0,672400,2018-07-29,415.0864921193174,1
68485V94EO,42,0,1030356,2018-08-05,415.0864921193174,1
88680B34YG,50,0,1011823,2018-05-28,415.0864921193174,1
53273T77HP,60,1,1779520,2018-05-29,415.0864921193174,1
62960J99AF,34,0,924577,2018-10-27,415.0864921193174,1
69300T76PB,45,0,1165395,2019-04-19,415.0864921193174,1
85818U27KL,43,0,1457928,2018-11-13,415.0864921193174,1
85053O35CH,45,0,1501110,2018-06-01,415.0864921193174,1
91826Z22SC,28,0,631735,2019-03-21,415.0864921193174,1
50735G66NR,53,1,825257,2019-06-12,415.0864921193174,1
48943X97ZZ,54,1,500819,2018-01-12,415.0864921193174,1
53835Q76GT,64,1,1754059,2018-06-10,415.0864921193174,1
79629Q65CU,63,0,964084,2018-11-14,415.0864921193174,1
16444U82YR,32,1,1087726,2019-01-16,415.0864921193174,1
04470M26JC,65,1,482338,2019-04-09,415.0864921193174,1
51411C98SM,65,0,1488702,2018-09-02,415.0864921193174,1
10881T21TQ,49,1,1846077,2018-03-05,415.0864921193174,1
11025T63YR,53,0,1791674,2019-03-25,415.0864921193174,1
76164B69PG,54,1,859563,2018-04-20,415.0864921193174,1
31348W89DV,47,1,1647823,2017-04-13,415.0864921193174,1
71224Q45DZ,30,1,1389584,2017-02-16,415.0864921193174,1
71394A91ZP,37,1,1998220,2018-02-24,415.0864921193174,1
16682T42XE,60,1,1739479,2018-03-21,415.0864921193174,1
48038X88NO,58,0,1286260,2018-05-22,415.0864921193174,1
59125W11NG,45,0,1402200,2018-07-24,415.0864921193174,1
69188O11BG,57,0,355723,2019-05-13,415.0864921193174,1
50954G65BP,60,1,614789,2019-06-25,415.0864921193174,1
95989X92IW,25,1,1114581,2018-08-15,415.0864921193174,1
30988W25MQ,30,0,797228,2018-02-17,415.0864921193174,1
71394O38CV,49,1,1639778,2018-07-21,415.0864921193174,1
19038L40SS,29,0,691998,2017-12-11,415.0864921193174,1
70688I62SZ,64,1,873358,2016-10-10,415.0864921193174,1
78848X63TZ,36,1,1854106,2017-01-23,415.0864921193174,1
27186N22ZB,39,1,1212463,2017-08-01,415.0864921193174,1
04084X31QE,47,0,914260,2016-11-30,415.0864921193174,1
67320X74CF,40,1,1154376,2019-01-06,415.0864921193174,1
80975N56QO,43,0,1498801,2019-05-11,415.0864921193174,1
81304R75PA,27,1,1367020,2019-05-27,415.0864921193174,1
77327W84XU,30,0,963405,2018-11-18,415.0864921193174,1
96356S32VC,52,1,1702892,2018-05-02,415.0864921193174,1
36480M27VT,26,0,976861,2019-01-04,415.0864921193174,1
70597R74UV,27,1,978081,2019-02-28,415.0864921193174,1
47205Y15QF,48,1,1799960,2018-05-15,415.0864921193174,1
65558D41GI,28,1,1451313,2018-07-02,415.0864921193174,1
65731K99JB,50,0,896089,2019-06-13,415.0864921193174,1
93542L10MA,46,1,1456806,2018-07-23,415.0864921193174,1
10571C57UR,33,1,1091916,2017-04-27,415.0864921193174,1
52942G45XE,31,1,878337,2018-06-29,415.0864921193174,1
19037O42JY,29,1,1459567,2018-04-12,415.0864921193174,1
50273F99NK,53,0,1727359,2018-02-16,415.0864921193174,1
37432J82AO,32,0,1072118,2018-02-19,415.0864921193174,1
39141F40GP,64,0,1531077,2019-04-06,415.0864921193174,1
68462M54ZN,57,0,992576,2018-10-24,415.0864921193174,1
09992I89FG,41,0,1200680,2016-10-04,415.0864921193174,1
19146G33FQ,44,1,819272,2017-02-18,415.0864921193174,1
70860G72PT,47,1,1188493,2018-07-15,415.0864921193174,1
35530Y45SY,29,1,1409050,2018-04-02,415.0864921193174,1
01550C60OJ,54,1,1571261,2019-01-18,415.0864921193174,1
83606N27EE,49,1,1237602,2017-09-27,415.0864921193174,1
66546U40BN,40,1,1824179,2016-10-07,415.0864921193174,1
13553H22JG,65,1,1910491,2018-04-05,415.0864921193174,1
40749Z90HD,57,1,740565,2019-01-19,415.0864921193174,1
34780U32TR,30,0,505791,2019-05-03,415.0864921193174,1
21366H11AP,61,1,655384,2019-05-11,415.0864921193174,1
74625E67GN,27,0,795747,2018-01-11,415.0864921193174,1
99524X36XN,38,0,887669,2018-05-11,415.0864921193174,1
16594I35FU,65,0,1668844,2018-10-26,415.0864921193174,1
26897P87TC,37,1,1083658,2019-02-28,415.0864921193174,1
18935S76CB,34,1,981091,2018-07-25,415.0864921193174,1
33281F12UT,51,0,1935585,2018-08-30,415.0864921193174,1
16609N43AI,42,0,1360745,2018-03-25,415.0864921193174,1
01329H85AT,52,1,572422,2018-09-30,415.0864921193174,1
76878T49ZN,49,1,843020,2018-05-10,415.0864921193174,1
71506F06OD,43,0,1598861,2019-06-23,415.0864921193174,1
33017Y65BT,56,0,1466557,2018-02-23,415.0864921193174,1
03261C76II,58,1,1130996,2017-08-05,415.0864921193174,1
66267A75SP,46,1,1402090,2018-06-14,415.0864921193174,1
88013L45UT,29,1,1173743,2017-04-25,415.0864921193174,1
12656I12KP,62,1,1210564,2019-06-30,415.0864921193174,1
08093H34GV,37,1,1515702,2017-07-28,415.0864921193174,1
07604U50YM,27,1,737741,2019-06-08,415.0864921193174,1
73778U85BN,56,1,1863102,2017-12-24,415.0864921193174,1
44431N99LO,43,0,945873,2017-03-05,415.0864921193174,1
90278Y94QK,53,0,1485873,2016-11-20,415.0864921193174,1
55524L05PX,38,1,1216799,2017-01-19,415.0864921193174,1
71074Y92YS,54,0,1466536,2018-07-05,415.0864921193174,1
99431B24XG,26,0,1085557,2018-12-26,415.0864921193174,1
69880H60CT,36,1,1178109,2018-07-01,415.0864921193174,1
62375E75KG,30,1,657274,2018-04-25,415.0864921193174,1
02315O21MX,53,1,1335368,2018-05-02,415.0864921193174,1
13673A22MQ,30,1,780023,2017-02-19,415.0864921193174,1
75295R58ZY,57,0,646745,2018-04-16,415.0864921193174,1
55061M16KA,26,0,1162811,2018-01-18,415.0864921193174,1
25818G51BK,54,0,785666,2017-05-30,415.0864921193174,1
88348I74YE,29,0,724426,2019-01-15,415.0864921193174,1
59664T39ZJ,34,0,1028927,2019-05-15,415.0864921193174,1
44576P98MY,52,1,914653,2018-03-06,415.0864921193174,1
39690J86LC,51,0,1248116,2018-11-21,415.0864921193174,1
03315F13MN,48,1,1852708,2018-05-16,415.0864921193174,1
73932R66HI,48,1,1089343,2018-01-27,415.0864921193174,1
52737P11BI,56,1,341739,2016-09-15,415.0864921193174,1
61439M56ZM,44,0,1198333,2018-07-19,415.0864921193174,1
79776H00AF,33,0,1039638,2017-06-13,415.0864921193174,1
54031B70MB,27,0,1162207,2018-04-17,415.0864921193174,1
83182P66FC,42,0,1475966,2017-08-23,415.0864921193174,1
11172C59OL,28,1,1214413,2019-04-29,415.0864921193174,1
91911Q44GI,62,0,1753348,2019-05-21,415.0864921193174,1
91519I06HN,30,1,1389869,2017-09-11,415.0864921193174,1
70117N15GX,41,1,1140984,2018-09-22,415.0864921193174,1
58445X25CB,38,1,1365819,2019-01-22,415.0864921193174,1
75579E68WM,42,1,1228997,2018-03-27,415.0864921193174,1
41054G69WW,56,1,1167780,2019-05-19,415.0864921193174,1
23847J49EP,38,0,1143733,2017-06-17,415.0864921193174,1
05344O27DU,31,1,761727,2019-06-11,415.0864921193174,1
84319F71CX,32,0,806252,2018-03-25,415.0864921193174,1
71681J15XM,43,0,1441995,2017-04-28,415.0864921193174,1
26967J54VI,59,0,1210058,2018-02-23,415.0864921193174,1
75070V13IW,47,0,1047166,2019-04-20,415.0864921193174,1
21959M38IG,56,1,1580270,2017-10-02,415.0864921193174,1
35920U89YD,46,1,1647147,2018-06-30,415.0864921193174,1
19301Y17AC,41,0,1517491,2018-02-21,415.0864921193174,1
32474V11YA,40,1,1989182,2018-11-14,415.0864921193174,1
56638R84DT,51,0,1766227,2018-10-07,415.0864921193174,1
32557K96UN,27,0,720831,2018-11-10,415.0864921193174,1
03336V77GK,57,0,1198659,2018-03-14,415.0864921193174,1
85746W47IK,32,0,674253,2019-04-10,415.0864921193174,1
11073L12HU,59,0,1665648,2018-06-04,415.0864921193174,1
08199F78DS,41,1,1086312,2018-09-14,415.0864921193174,1
74170L79DE,27,1,867022,2019-01-01,415.0864921193174,1
31308F32YJ,50,0,1054831,2019-03-24,415.0864921193174,1
01269J33IF,57,0,963107,2016-11-11,415.0864921193174,1
10087R42FR,61,1,844397,2019-04-15,415.0864921193174,1
65034O39SF,61,0,1495798,2018-08-16,415.0864921193174,1
32040C60CA,33,0,1166611,2018-05-06,415.0864921193174,1
44036C62YR,51,1,728203,2019-05-27,415.0864921193174,1
74531X46BP,58,1,1986740,2018-04-27,415.0864921193174,1
75146P84UX,64,1,876089,2018-08-04,415.0864921193174,1
13087Y14YW,28,0,537358,2019-03-23,415.0864921193174,1
20235B78XP,65,0,966380,2017-02-05,415.0864921193174,1
76618M52QG,42,0,1439741,2018-11-06,415.0864921193174,1
72421T44YF,49,1,914760,2019-04-26,415.0864921193174,1
27702R22MX,32,1,697936,2018-08-19,415.0864921193174,1
47484P95BE,65,1,700180,2019-01-13,415.0864921193174,1
57951D34RB,46,1,1858986,2019-02-19,415.0864921193174,1
35102I81XY,62,1,1128480,2019-06-29,415.0864921193174,1
90691I18YC,32,1,789891,2018-11-24,415.0864921193174,1
96210J31MC,51,0,1636613,2018-09-05,415.0864921193174,1
23319G37IQ,61,0,648710,2018-11-29,415.0864921193174,1
10441B25AR,43,1,1764393,2018-09-16,415.0864921193174,1
13327X33FS,44,1,1537667,2017-02-17,415.0864921193174,1
59735U76CI,34,0,565078,2018-11-20,415.0864921193174,1
46062Z56JS,60,0,1436600,2018-03-20,415.0864921193174,1
10912B59JD,32,0,964269,2018-09-09,415.0864921193174,1
33243E66CW,49,1,1468020,2018-04-12,415.0864921193174,1
65368I27BY,58,1,1068646,2018-09-30,415.0864921193174,1
11141V40DT,55,0,1742826,2018-03-06,415.0864921193174,1
94997T69GH,33,0,667103,2018-05-03,415.0864921193174,1
69068U90XK,49,1,1328835,2018-07-03,415.0864921193174,1
08473U84OS,56,1,1614331,2018-08-20,415.0864921193174,1
60436P78UF,41,0,1477796,2018-07-14,415.0864921193174,1
53253W19WN,49,0,1580948,2019-02-13,415.0864921193174,1
23883Z78GH,35,0,873556,2018-06-15,415.0864921193174,1
94953N87IT,39,1,1300356,2018-04-12,415.0864921193174,1
60877L12IO,29,0,703796,2018-05-20,415.0864921193174,1
41560Q63OG,45,1,1943281,2019-06-30,415.0864921193174,1
19771V49KS,62,0,1428005,2017-02-18,415.0864921193174,1
03030K80IZ,63,1,465497,2017-05-27,415.0864921193174,1
71666J00HY,50,1,1526421,2019-06-20,415.0864921193174,1
81611B32CW,46,0,1008049,2019-03-01,415.0864921193174,1
39202I97HZ,27,1,1407972,2018-10-28,415.0864921193174,1
54848I76SI,29,0,645963,2019-06-06,415.0864921193174,1
55065X87VF,38,0,1424977,2019-06-04,415.0864921193174,1
10583K98QH,40,1,1716569,2019-06-27,415.0864921193174,1
16167K77KR,38,0,904319,2019-02-17,415.0864921193174,1
78430L87EZ,25,1,705687,2018-10-27,415.0864921193174,1
48510T95NI,43,1,1296427,2018-03-15,415.0864921193174,1
94170V14WB,42,0,1038508,2018-12-02,415.0864921193174,1
78877M66NG,25,0,711632,2018-03-29,415.0864921193174,1
91190T50SQ,64,1,806721,2019-04-05,415.0864921193174,1
76189Z74RK,36,0,1302844,2018-12-15,415.0864921193174,1
46400D28WY,61,1,717670,2019-02-05,415.0864921193174,1
08439J11RC,65,0,1241799,2019-04-06,415.0864921193174,1
77451K60YQ,60,1,430998,2018-05-30,415.0864921193174,1
80309B21YQ,48,0,871051,2016-12-15,415.0864921193174,1
39932K32PO,54,0,1177042,2016-10-14,415.0864921193174,1
05625A72IR,26,0,733258,2019-01-26,415.0864921193174,1
50974S38WU,44,1,1453015,2018-09-01,415.0864921193174,1
25382Y01UE,32,1,1416002,2018-03-11,415.0864921193174,1
94368X90BQ,27,0,790676,2018-04-13,415.0864921193174,1
21994M72ZH,48,1,1508565,2019-01-26,415.0864921193174,1
55865W77KJ,40,0,1456985,2018-04-30,415.0864921193174,1
26986B79XZ,37,0,1068495,2017-06-25,415.0864921193174,1
75775W40GU,50,1,865980,2017-10-07,415.0864921193174,1
27823K56VC,44,1,996598,2017-08-23,415.0864921193174,1
11457T72LL,29,1,1331342,2018-06-11,415.0864921193174,1
61743B83IJ,29,0,556947,2018-11-08,415.0864921193174,1
08930U39WQ,41,1,1969911,2019-06-11,415.0864921193174,1
96118E93CH,25,1,1144617,2018-07-11,415.0864921193174,1
45806F62PC,37,1,853663,2018-07-06,415.0864921193174,1
66765H87UM,42,0,1057201,2018-05-19,415.0864921193174,1
49925W48ZB,59,0,1184915,2018-10-26,415.0864921193174,1
17528A28MO,51,0,1682328,2018-11-23,415.0864921193174,1
13952F59AQ,40,0,831768,2017-05-12,415.0864921193174,1
76954S79GF,52,1,848702,2018-01-06,415.0864921193174,1
71256D80YQ,28,1,1131061,2019-04-21,415.0864921193174,1
65554J06PT,50,1,821918,2018-05-06,415.0864921193174,1
76144R26RO,40,1,992003,2018-07-28,415.0864921193174,1
06410S74XM,61,0,1539498,2019-05-14,415.0864921193174,1
27439B28YV,48,1,1954181,2017-03-06,415.0864921193174,1
20583O32AT,43,0,1103811,2019-03-14,415.0864921193174,1
75124D53SB,31,0,1158141,2018-06-13,415.0864921193174,1
69097Z52IO,33,0,565866,2018-03-09,415.0864921193174,1
43519A59EK,30,1,1349712,2018-03-26,415.0864921193174,1
32935R45EH,31,0,895407,2019-01-20,415.0864921193174,1
52493Z86CE,48,1,1180299,2019-06-14,415.0864921193174,1
77805X07LK,40,0,1544586,2017-07-05,415.0864921193174,1
89505S44BF,26,1,1021540,2018-12-19,415.0864921193174,1
24031F84SA,58,0,1670338,2019-03-11,415.0864921193174,1
79182Q19DH,41,0,1324317,2017-05-12,415.0864921193174,1
20543T66BK,31,0,593387,2019-02-07,415.0864921193174,1
46030L28EU,40,1,937282,2017-01-06,415.0864921193174,1
31378H40KB,51,1,1109934,2018-03-30,415.0864921193174,1
66299I48RS,43,0,1229448,2018-11-07,415.0864921193174,1
13507J51QG,56,1,1566944,2016-12-30,415.0864921193174,1
65001D69YG,34,0,870028,2018-04-18,415.0864921193174,1
52668V43CY,25,1,732607,2018-02-22,415.0864921193174,1
56310Q40YM,27,0,1026365,2018-09-02,415.0864921193174,1
11681T74FL,31,0,877602,2019-01-30,415.0864921193174,1
58995S70DN,51,0,1852093,2019-04-03,415.0864921193174,1
57992C43LF,33,1,727912,2019-03-07,415.0864921193174,1
64704R66FF,55,1,1415145,2018-12-17,415.0864921193174,1
64128K58NG,60,1,1396982,2019-04-05,415.0864921193174,1
65599Y16XZ,37,0,844173,2016-12-01,415.0864921193174,1
